id_cliente,nome_cliente,sobrenome_cliente,email_cliente,telefone_cliente,ramal_cliente,genero_cliente,data_nascimento_cliente,data_cadastro_cliente,endereco_cliente,cidade_cliente,estado_cliente,pais_cliente,origem_cliente
21d93f53-91b8-4ba9-abd5-da4f43c20384,Valeria,Monteiro,valeria.monteiro@yahoo.com,(66) 1022-1119,null,Feminino,1978-05-25,2022-04-20,65272 Brown Pine,São Paulo,São Paulo,Brasil,App
2944c67b-9601-44ba-9752-df5a463b63ab,Ruan,Miranda,rmiranda178@hotmail.com,(13) 3980-9662,962,Masculino,1978-12-16,2021-12-21,581 Parrish Estate Suite 201,Imbaú,Paraná,Brasil,Web
69986f87-7bcc-4f4b-8524-b3d454a743c8,Orlanda,Moura,omoura603@yahoo.com,(89) 3454-4530,89473,Feminino,1988-05-18,2024-05-14,18630 Travis Well,Porto Alegre Do Tocantins,Tocantins,Brasil,App
62cafab6-ad25-407e-81e6-05f68c24660c,Alexandre,Jardim,ajardim228@yahoo.com,(11) 9296-6761,1118,Masculino,1992-08-18,2020-09-17,751 Lee Path,Campinas,São Paulo,Brasil,Web
dbed511b-bc3f-4850-8b5b-165b4cebc4ca,Tereza,Bessa,tereza126@yahoo.com,(28) 4998-6575,null,Feminino,1990-01-05,2021-03-23,38981 Tracy Common Apt. 783,Brasília,Distrito Federal,Brasil,App
b31664f6-db86-4113-a72a-2b1da4aac0a8,Isadora,Bessa,ibessa988@gmail.com,(77) 1751-8326,90867,Feminino,1983-09-06,2019-09-23,7459 Fitzgerald Valleys,Manacapuru,Amazonas,Brasil,Web
3ab2cada-5f48-441e-8823-94190a436ed8,Isadora,Santos,isadora.santos@hotmail.com,(94) 6307-0659,581,Feminino,2002-11-06,2021-08-20,13268 Stacey Road Apt. 599,Dias D'ávila,Bahia,Brasil,Web
99d667ce-650d-4797-a3da-76b37f7b9fdc,Celso,Tobias,celso661@gmail.com,(88) 5539-8612,81484,Masculino,1985-12-13,2021-08-03,307 Ward Square Apt. 150,Diamantino,Mato Grosso,Brasil,Web
00618e46-b4e0-4dca-afb7-f0594d140c07,Adriano,Jesus,ajesus473@yahoo.com,(81) 0371-3583,63571,Masculino,1995-08-26,2023-03-13,3911 John Park,Joinville,Santa Catarina,Brasil,Web
3bfd0064-12b6-4c96-92de-edc9b09dfe50,Camila,Jesus,camila.jesus@1.com.br,(87) 1207-7909,207,Feminino,2003-09-09,2020-12-18,4701 Kristopher Drives,Avaré,São Paulo,Brasil,Web
17f19d12-d36d-4693-a02a-5cb39ffab2dc,Fabio,Bessa,fbessa223@gmail.com,(71) 4333-0535,450,Masculino,1970-04-27,2020-01-24,755 Fisher Trail,Belém,Pará,Brasil,App
6a45ae74-7337-4f7f-bac2-036d8aba7b59,Zelinda,Drummond,zelinda.drummond875@hotmail.com,(94) 2643-6825,699,Feminino,1976-07-28,2021-10-14,9081 Patricia Rest,Craíbas,Alagoas,Brasil,App
72adfe0f-b850-4566-8ad7-41e43a9cd48f,Lucas,Ornelas,lucas.ornelas@hotmail.com,(45) 0221-0501,null,Masculino,1983-10-09,2019-05-27,68494 Todd Freeway Apt. 824,Praia Grande,São Paulo,Brasil,App
d556f06b-95ae-4ead-915b-04cc1d3bc553,Claudia,Siqueira,csiqueira748@gmail.com,(82) 2019-7212,null,Feminino,1997-12-04,2023-05-01,7443 Tran Skyway,Recife,Pernambuco,Brasil,Web
d56cf79d-47f2-47c4-9650-f751cb070cc5,Larissa,Tavares,larissa_tavares@yahoo.com,(94) 5039-4429,483,Feminino,1962-11-28,2021-08-04,46019 Cowan Fort Apt. 447,Aracoiaba,Ceará,Brasil,Web
c81be3ce-b565-4614-a0a5-5110494fae67,Lucas,Quaresma,lquaresma358@gmail.com,(98) 9688-3721,15556,Masculino,1970-02-08,2022-04-21,533 Trevino Harbors,Carazinho,Rio Grande Do Sul,Brasil,App
43d58bd1-f00d-44ce-b049-ff6d75af28e5,Ana,Sampaio,ana736@gmail.com,(87) 3094-4496,03530,Feminino,2004-11-12,2019-03-08,6795 Kelsey Passage Suite 829,Brusque,Santa Catarina,Brasil,App
74f8e2bd-9081-4e29-b410-b0b8759b4752,Gloria,Cardoso,gloria_cardoso@gmail.com,(71) 4820-1153,null,Feminino,1993-03-10,2021-11-20,1428 Conner Manors,Posse,Goiás,Brasil,App
d415791d-c212-4b71-ab26-0ee120040a42,Marcelo,Garcia,marcelo.garcia220@yahoo.com,(62) 9521-3201,1346,Masculino,1992-05-03,2018-12-03,675 Perez Trail,Aracaju,Sergipe,Brasil,Web
5e2d7268-1805-4905-924f-e2abe6e42e23,Henrique,Zanetti,henrique716@hotmail.com,(89) 4768-3333,69267,Masculino,1972-07-27,2022-03-31,695 Alexis Trace,Santa Quitéria,Ceará,Brasil,Web
31a749e4-35fe-40b5-8cf5-fbb75201a570,Cesar,Guerra,cesar.guerra450@hotmail.com,(85) 5731-8103,94450,Masculino,1993-02-23,2021-02-19,29802 Audrey Point Apt. 248,Paulista,Pernambuco,Brasil,App
a042a045-773e-4817-827f-d3efd922ed94,Tatiana,Xerez,tatiana.xerez@gmail.com,(16) 5989-0942,null,Feminino,1970-01-10,2021-03-16,3558 Amanda Turnpike,Serrinha,Bahia,Brasil,App
fa8fd42f-5726-4865-8678-001e606116e0,Emanuel,Fernandes,emanuel246@yahoo.com,(74) 9126-0780,1897,Masculino,1994-05-05,2021-07-19,201 Williams Locks Apt. 894,Casa Branca,São Paulo,Brasil,Indicação
3968580a-368f-41e1-99f5-95413dddd95c,Giovana,Borges,giovana606@gmail.com,(93) 8958-0092,8081,Feminino,1969-12-14,2021-05-22,2792 Michael Walks Apt. 175,Castanhal,Pará,Brasil,Web
46a13b7d-12a0-401f-92c5-78050afed049,Jade,Cavalcanti,jade.cavalcanti@yahoo.com,(91) 8132-4792,4252,Feminino,1998-01-23,2023-03-15,454 Richardson Mill,Várzea Grande,Mato Grosso,Brasil,App
94ff5b66-3838-45c0-9d20-16bb4923f2a1,Adriana,Barbosa,adriana.barbosa@hotmail.com,(84) 3518-7011,null,Feminino,1983-05-07,2022-03-19,930 William Spur,Campo Grande,Mato Grosso Do Sul,Brasil,Web
c5b42411-8a9c-4953-a199-07f8f55e2ef5,João,Teixeira,joao_teixeira@hotmail.com,(95) 5638-1721,null,Masculino,1979-09-20,2019-10-01,2152 Sheila Locks Suite 658,Ribeirão Preto,São Paulo,Brasil,App
0b4412c5-30ad-4fe7-a1de-39018221fe46,Livia,Jardim,livia_jardim@hotmail.com,(15) 4979-3289,null,Feminino,1992-11-10,2020-06-15,695 Carolyn Lock,São Paulo,São Paulo,Brasil,Web
b89c09fa-bed1-47d2-baea-9eb40ce27de6,Isabela,Santos,isantos108@yahoo.com,(85) 5241-8186,null,Feminino,1999-08-02,2021-04-11,08843 Nicholas Hill Suite 145,João Pessoa,Paraíba,Brasil,App
cdf5c593-e43f-45a4-bf53-877cfc39a86b,Priscila,Coutinho,priscila.coutinho@gmail.com,(83) 2841-0940,6636,Feminino,1980-08-24,2023-11-06,15993 Miller Field Suite 850,Óbidos,Pará,Brasil,App
e382a39d-194c-4f6c-9935-a13ccb1df845,Aline,Orozco,aline_orozco@yahoo.com,(91) 2489-6521,84067,Feminino,1991-08-03,2018-07-22,240 Brown Summit Apt. 533,Rio Acima,Minas Gerais,Brasil,Web
396261d0-93df-4621-b3a2-9ef017bba5eb,Adriano,Barbosa,abarbosa433@gmail.com,(86) 6822-7018,888,Masculino,1979-06-02,2020-08-16,92386 Cory Island Suite 508,Santarém,Pará,Brasil,Web
728849fa-5984-42c8-ad9a-15789450d336,Rafaela,Ornelas,rornelas458@gmail.com,(93) 5876-7044,null,Feminino,1977-02-05,2022-10-21,98977 Gonzales Tunnel,São Paulo,São Paulo,Brasil,Web
3eb0b9d0-2c37-4b54-ad67-8bbb6bbf2459,Alexandre,Ribeiro,alexandre.ribeiro130@gmail.com,(16) 9188-3982,null,Masculino,1983-06-17,2019-04-25,8225 Jacob Drives Apt. 311,Itapecerica Da Serra,São Paulo,Brasil,App
825b4b44-1500-4127-af24-94201087fa20,Mauro,Guimarães,mauro.guimaraes@yahoo.com,(88) 3430-5844,null,Masculino,1983-05-03,2021-10-28,6641 Maria Landing Suite 586,Brusque,Santa Catarina,Brasil,Web
bc8d2993-92c6-4159-a03a-5cc7f29a130d,Silvio,Kuhn,silvio.kuhn@hotmail.com,(13) 4715-7647,null,Masculino,1970-10-17,2020-05-27,486 Robert Turnpike Apt. 584,Lauro De Freitas,Bahia,Brasil,Web
64e0f1f8-f676-43fa-b18e-9c1367ca13f9,Ivan,Silva,ivan_silva@gmail.com,(15) 7568-3855,8604,Masculino,1973-05-12,2018-07-13,8272 Clark Lights,Betim,Minas Gerais,Brasil,Web
fa5a1356-9b25-47b5-97a8-ee189e437d04,Flavia,Ribeiro,flavia.ribeiro@hotmail.com,(11) 5278-7077,null,Feminino,1980-07-13,2021-08-14,93032 Wagner Park Suite 034,Montes Claros,Minas Gerais,Brasil,App
0449bb72-86ca-4d56-ac5a-9b3c732e4238,Quezia,Campos,quezia_campos@hotmail.com,(69) 6273-0316,null,Feminino,1984-12-24,2023-05-21,269 Tyler Wall Apt. 291,Simões Filho,Bahia,Brasil,Web
398f9de8-3960-4092-bafe-3ec0989f8dab,Caio,Figueiredo,caio666@hotmail.com,(92) 0174-8029,18119,Masculino,2004-07-17,2022-01-20,322 Alexander Pine,Portão,Rio Grande Do Sul,Brasil,App
548e2bf6-905f-4f14-b9b4-a83720abb8a2,Camila,Prado,cprado743@hotmail.com,(12) 1886-4879,50765,Feminino,1997-10-13,2022-12-01,366 Anthony Manors Apt. 063,Caxias,Maranhão,Brasil,App
e151fbb1-c554-4c86-89ae-6a244518d3d9,Vilma,Leite,vilma.leite@hotmail.com,(71) 1911-3705,null,Feminino,1973-04-02,2023-07-06,849 Andrew Ford,Dário Meira,Bahia,Brasil,Web
38078fe5-c729-4b80-9086-7b2df7b1f844,Tereza,Moura,tereza586@hotmail.com,(86) 7761-8224,null,Feminino,1985-07-05,2018-02-27,6362 Humphrey Radial Suite 978,Nossa Senhora Do Socorro,Sergipe,Brasil,Web
bea07be1-5868-4bcc-b236-da9ee27acecf,Denise,Neves,denise506@hotmail.com,(75) 0234-5243,null,Feminino,1988-12-02,2020-12-20,856 Lane Valleys,Vila Velha,Espírito Santo,Brasil,Indicação
4d5e2c8e-bf99-4cf4-9026-26ed0a136d29,Felipe,Viana,felipe_viana@gmail.com,(67) 3443-7221,839,Masculino,1996-04-30,2022-07-10,20794 Lindsey Spur,Paracatu,Minas Gerais,Brasil,App
6fed07e7-126b-40d4-8850-591740fa4f05,Hector,Batista,hector_batista@yahoo.com,(73) 3046-8323,771,Masculino,1994-06-28,2022-09-29,592 Mcguire Lake Suite 515,Mundo Novo,Goiás,Brasil,Web
e51f96c7-6f44-45e9-8af9-3b93d80e05f3,Livia,Xavier,livia701@gmail.com,(91) 0158-3971,60734,Feminino,1964-02-12,2019-06-25,39391 Frazier Cove,São Luís Do Quitunde,Alagoas,Brasil,App
5c2450cc-3f95-4ac5-955f-2f88d149a561,Simone,Alves,simone131@yahoo.com,(82) 2861-0721,55506,Feminino,1988-05-11,2024-12-28,62646 Anderson Mountains,Botucatu,São Paulo,Brasil,App
3495d6fe-9ab1-4def-a684-dba1248ccef8,Lindomar,Tobias,lindomar.tobias@gmail.com,(17) 6499-7528,null,Masculino,1992-12-05,2018-09-02,84888 Pena Course Suite 265,Urucará,Amazonas,Brasil,Web
5bfc8297-f01f-48ac-bcda-f615f6996883,Giovani,Xavier,giovani.xavier520@hotmail.com,(84) 0277-4138,7015,Masculino,1997-05-22,2019-06-12,9077 Sarah Harbors Suite 694,Umuarama,Paraná,Brasil,Web
8df62bd8-98f8-44b9-8c25-4bbd3366e12e,Everton,Evangelista,everton376@yahoo.com,(19) 1669-9964,18898,Masculino,1991-07-26,2023-12-24,922 Mackenzie Landing Apt. 960,São Paulo,São Paulo,Brasil,App
52449181-f9fc-43d5-9648-a61f2fd2a086,Thiago,Serrano,thiago436@hotmail.com,(94) 2498-3742,3494,Masculino,1987-01-22,2018-03-30,4022 Kimberly Drives,Icapuí,Ceará,Brasil,Web
e1edece4-2f45-4ab3-958f-6897df7b0ad3,Mauro,Zampieri,mauro.zampieri285@hotmail.com,(92) 7168-6089,6530,Masculino,1999-06-19,2024-02-15,172 Flynn Wells,Tocantins,Guaraí,Brasil,App
4d8517f9-2ee6-4c41-a21e-3c008f16f7a9,Isaias,Oliveira,isaias.oliveira285@yahoo.com,(86) 2806-8044,9477,Masculino,1971-07-02,2019-04-03,0922 Sandra Valley Suite 752,Linhares,Espírito Santo,Brasil,Web
a98930eb-537c-4c2b-9eb4-2a4fd3db530a,Nicole,Quintanilha,nicole_quintanilha@hotmail.com,(89) 8354-6303,0479,Feminino,1989-03-17,2022-02-17,38302 Eugene Gardens,São Vicente Férrer,Pernambuco,Brasil,Web
e17ad1b3-fda0-4c2f-b5d9-feca575aea6b,Cintia,Queiroz,cintia.queiroz125@hotmail.com,(14) 8629-7881,8747,Feminino,1995-03-29,2018-11-09,41316 Susan Mills Apt. 120,Rodelas,Bahia,Brasil,App
1b5f702c-09f7-4f7d-9984-3525f8b9861f,Leonora,Araújo,leonora.araujo685@gmail.com,(87) 0218-6683,31646,Feminino,2002-10-20,2021-11-19,02602 Ford Brook,Duque De Caxias,Rio De Janeiro,Brasil,Web
3bc5c295-6f5e-4aed-8ff3-ed8fba86107b,Ursula,Tobias,ursula.tobias970@gmail.com,(95) 0375-7897,null,Feminino,1987-11-15,2019-04-27,60291 Thompson Ranch Apt. 457,São Paulo,São Paulo,Brasil,App
c18ca393-1861-40be-ab89-0452d5ec60b5,Penelope,Rocha,penelope.rocha405@hotmail.com,(95) 9656-0591,18428,Feminino,1989-09-15,2022-11-27,86305 Adrian Forge Apt. 544,Camaçari,Bahia,Brasil,Indicação
348b8e2a-545d-4afb-8b35-eb30ce11ab40,Duda,Pires,duda_pires@hotmail.com,(74) 0911-1187,null,Feminino,1985-09-05,2021-01-25,10343 Brian Pass Suite 246,Ariquemes,Rondônia,Brasil,Web
61973dea-4563-495f-b120-e9dc0749ff10,Roberta,Silva,roberta_silva@yahoo.com,(75) 3071-2372,2770,Feminino,1975-05-02,2018-01-25,04037 Burns Turnpike Suite 254,Belo Jardim,Pernambuco,Brasil,App
c4b02a2a-ab78-4d06-bf17-33009182d7ee,Zelino,Prado,zelino.prado@yahoo.com,(85) 1476-2932,null,Masculino,1993-01-01,2024-02-19,4131 John Springs,Miranda Do Norte,Maranhão,Brasil,App
46cdb7f0-04f8-4877-9e78-599e67c7907f,Heloisa,Ornelas,heloisa_ornelas@gmail.com,(95) 8549-8603,null,Feminino,1974-04-19,2023-06-18,316 Monica Lodge Apt. 271,Caieiras,São Paulo,Brasil,Indicação
450cd7ad-9bb2-4cf8-b500-dfa9bf1441c7,Yolanda,Pires,yolanda_pires@hotmail.com,(91) 6482-7186,497,Feminino,1994-10-09,2018-08-29,49404 Benson Points Suite 721,Caraí,Minas Gerais,Brasil,Web
502c43c4-0978-41d7-aa54-934bb97460aa,Giovana,Macedo,gmacedo663@yahoo.com,(89) 4030-7736,1887,Feminino,1962-07-14,2020-11-13,49922 Murray Summit Apt. 159,Camaragibe,Pernambuco,Brasil,App
92204864-abc0-4793-9a87-9ea38f2cc10a,Vilma,Menezes,vmenezes628@gmail.com,(19) 9696-5029,95945,Feminino,1972-02-19,2022-08-07,80187 Nelson Locks Apt. 699,Manaus,Amazonas,Brasil,App
685f3742-9168-4cec-a556-99b9499dc5de,Zulmira,Miranda,zulmira_miranda@gmail.com,(77) 1930-6456,null,Feminino,1977-06-18,2022-02-13,07228 Hudson Bypass,Curitiba,Paraná,Brasil,Indicação
6982aadc-f1d2-4f0b-a794-98bc6ee944a4,Mateus,Teixeira,mateus_teixeira@gmail.com,(98) 8751-4587,null,Masculino,1997-08-10,2022-07-15,2292 Melissa Club,Rio De Janeiro,Rio De Janeiro,Brasil,Web
a5c6a9df-4fd6-4d82-beae-0390e49f09e5,Cleiton,Oliveira,cleiton396@hotmail.com,(71) 7493-3303,null,Masculino,1988-06-23,2021-06-06,3183 Lauren Mall Apt. 686,Brasília,Distrito Federal,Brasil,Web
b2365646-0756-4aab-b294-feb3cf8cd965,Xisto,Pinto,xisto_pinto@gmail.com,(83) 5362-3802,null,Masculino,1991-07-09,2021-10-20,717 Shelby Pass,Santa Cruz Do Capibaribe,Pernambuco,Brasil,App
b87df320-6770-48da-916c-e2fa116636b1,Adriano,Nogueira,anogueira113@yahoo.com,(95) 2802-7843,null,Masculino,1978-04-06,2022-06-23,918 Maria Throughway Apt. 061,Goiânia,Goiás,Brasil,App
b1cb3806-3a8c-4fa9-b2d7-302e86d773b5,Tania,Batista,tbatista653@hotmail.com,(87) 9775-1801,876,Feminino,2006-08-12,2018-08-10,4963 Obrien Track,Brasília,Distrito Federal,Brasil,App
8f8bd510-8c24-45b1-9eec-ea965470d1bb,Tereza,Coelho,tereza.coelho@gmail.com,(82) 2394-1616,662,Feminino,1995-09-19,2020-08-16,20193 Curtis Street,Vilhena,Rondônia,Brasil,Indicação
89fed45b-677b-4ddd-a7c6-d4ecc7ffeec4,Kleberson,Alves,kleberson_alves@hotmail.com,(98) 3476-3866,null,Masculino,1985-07-05,2022-10-17,98806 Kari Canyon Suite 360,São Sebastião Do Uatumã,Amazonas,Brasil,Web
09538c4b-c43b-4599-bfe3-4ea76d052579,Ester,Castro,ester_castro@yahoo.com,(83) 5506-5291,null,Feminino,1991-07-06,2024-07-10,422 Short Pines,Criciúma,Santa Catarina,Brasil,Web
2871bee2-f7f9-4949-b29d-9c5cbf8b915a,Olivia,Castro,olivia306@yahoo.com,(71) 2223-1377,3811,Feminino,2003-12-25,2022-12-15,366 Vaughan Creek Apt. 824,Imperatriz,Maranhão,Brasil,Indicação
2b6a4f7b-23a4-4a41-b019-e7512aaa1780,Edson,Araújo,edson.araujo745@yahoo.com,(17) 7874-8927,null,Masculino,2006-12-29,2019-06-06,555 Tyler Port Suite 027,Guarulhos,São Paulo,Brasil,App
673cfa5f-741d-4f6e-b610-34ed2982129e,Prisco,Pereira,prisco_pereira@yahoo.com,(11) 7783-8371,246,Masculino,1973-05-05,2022-04-04,4696 Andrew Curve Apt. 641,Caldas Novas,Goiás,Brasil,Web
6bbb4495-c726-4d7c-8939-5dcf54373f85,Tania,Castro,tania.castro@gmail.com,(93) 0945-8835,null,Feminino,1973-05-17,2021-05-25,47929 David Heights,Santana,Bahia,Brasil,App
c629b5e5-f515-4340-af8a-47c689793c00,Zelino,Zanetti,zelino_zanetti@yahoo.com,(94) 9470-2926,724,Masculino,1993-03-29,2023-10-01,4326 Hill Stravenue Suite 115,Cansanção,Bahia,Brasil,Indicação
9d6c2b79-24c0-436e-a384-66ce3173d505,Fatima,Sampaio,fsampaio268@gmail.com,(91) 2803-6655,null,Feminino,1977-11-15,2019-07-04,94988 Sabrina Pine,Curitiba,Paraná,Brasil,Web
90579461-07eb-4c6d-a236-bc01ea598b50,Daniel,Guerra,daniel.guerra@gmail.com,(92) 0936-2536,42284,Masculino,1985-01-18,2019-08-20,9521 Julie Oval Apt. 378,Brasília,Distrito Federal,Brasil,Web
dfcb0aed-7728-499d-b777-41065900a51e,Ester,Moura,ester406@gmail.com,(95) 1177-9627,029,Feminino,1968-04-05,2018-05-11,5541 Clark Run,Juruá,Amazonas,Brasil,App
b7e551ba-6ecc-424d-899a-2ac4ca832cd7,Gloria,Rodrigues,grodrigues798@yahoo.com,(89) 6947-7220,34071,Feminino,1981-09-02,2022-06-08,90230 Camacho Plain Suite 002,Caieiras,São Paulo,Brasil,Web
b0432727-3b63-4dc4-ad43-f52855a3a2d6,Yara,Luz,yluz603@hotmail.com,(88) 9239-4059,null,Feminino,2000-07-18,2021-07-01,31359 Jessica Way Suite 084,São Paulo,São Paulo,Brasil,App
d07ea53e-3923-46b2-bc4d-5e1ed6dd08cf,Xenofonte,Pereira,xenofonte_pereira@gmail.com,(94) 4574-0838,75067,Masculino,1987-05-24,2021-12-12,0511 Manuel Brook Suite 548,Florianópolis,Santa Catarina,Brasil,Web
4d5a3a4e-dd56-48c2-ae54-7249f8b3ba25,Valeria,Jardim,valeria.jardim@yahoo.com,(98) 3971-5972,59433,Feminino,1996-07-24,2019-06-13,22868 Morales Isle Suite 293,Belém,Pará,Brasil,App
bf37208b-135e-4816-80b3-2681a1b23136,Alice,Cavalcanti,alice.cavalcanti830@hotmail.com,(88) 6121-0956,329,Feminino,1984-04-02,2021-05-31,415 Gutierrez Ford Suite 636,Massapê,Ceará,Brasil,Indicação
9ccda2ba-eb12-4d6b-8cba-cc229642076f,Nathalia,Werneck,nathalia_werneck@gmail.com,(98) 4486-0983,923,Feminino,2006-05-21,2022-03-24,1925 Robin Lodge,Mogi Das Cruzes,São Paulo,Brasil,Web
99b6cab7-900a-4aed-9ccf-3f63ccc20739,Olivia,Rezende,orezende203@hotmail.com,(13) 3698-7056,11774,Feminino,2000-06-18,2019-05-20,713 Diaz Lakes,Porciúncula,Rio De Janeiro,Brasil,Web
db2ebc0c-c214-41ad-8776-dc25f2a7b26e,Guilherme,Gomes,guilherme.gomes145@hotmail.com,(82) 6531-1610,27546,Masculino,2003-10-20,2021-09-10,6203 Moreno Common Apt. 863,Curitiba,Paraná,Brasil,App
b364b8fc-5b82-405b-be7a-225dad4b4d96,Natalia,Queiroz,natalia_queiroz@gmail.com,(84) 3644-9331,8293,Feminino,1986-08-01,2019-12-03,90672 Lyons Bypass,São Paulo,São Paulo,Brasil,App
1339cc01-574e-4f90-9d77-696c32eabb4c,Cleiton,Borges,cleiton.borges270@yahoo.com,(88) 2098-3453,142,Masculino,1977-07-27,2022-01-03,64011 Calvin Trail,São Vicente,São Paulo,Brasil,Indicação
cf82463e-762e-47b5-bc00-09c2e81a270e,Carla,Quaresma,carla.quaresma910@hotmail.com,(69) 7633-5221,4574,Feminino,1997-05-13,2020-06-26,82688 Robert Mission,Teófilo Otoni,Minas Gerais,Brasil,Web
9780b572-125f-4dd6-815e-441487613105,Eduardo,Tobias,eduardo586@yahoo.com,(97) 3741-2999,2140,Masculino,1988-11-05,2018-05-25,1453 Paul Oval Apt. 963,Juiz De Fora,Minas Gerais,Brasil,Web
aae2c7c4-ebf9-473b-a959-110be6b40e54,Renato,Nogueira,renato_nogueira@hotmail.com,(94) 8109-8047,25032,Masculino,1960-11-05,2022-10-13,544 Monica Drives,Nova Iguaçu,Rio De Janeiro,Brasil,App
14ddf300-56b6-4e6c-86d3-84b615bae2a7,Beatriz,Xavier,beatriz_xavier@yahoo.com,(24) 9799-9495,069,Feminino,1974-05-27,2020-04-24,92599 Gonzalez Mountains,Florianópolis,Santa Catarina,Brasil,App
4ce0f47d-84d4-4cac-b205-f3a74429163d,Adriano,Bessa,adriano.bessa500@yahoo.com,(13) 3916-8892,5314,Masculino,1976-06-26,2023-08-22,167 Hill Mountain Apt. 814,Juazeiro Do Norte,Ceará,Brasil,App
4dd88be0-62f1-4238-8dd7-a956aa22ce43,Renato,Tavares,renato841@yahoo.com,(97) 7772-6954,3593,Masculino,1981-07-31,2019-02-13,5905 Medina Summit,Itapipoca,Ceará,Brasil,Web
133e115a-0acb-45e3-8021-28d89635b78e,Xuxa,Fernandes,xuxa.fernandes860@yahoo.com,(86) 5495-7132,350,Feminino,1996-01-13,2021-03-16,08853 Samantha Flats,Braço Do Norte,Santa Catarina,Brasil,App
d488096c-aba0-4d16-ac64-9fe25208c759,Diego,Sampaio,diego.sampaio@gmail.com,(96) 9364-7973,null,Masculino,1989-11-28,2022-10-30,7526 Michael Skyway Suite 771,Dourados,Mato Grosso Do Sul,Brasil,Web
41236b9b-d0f7-44ad-8993-02b3de48b144,Luciana,Zanetti,luciana.zanetti750@hotmail.com,(79) 8105-6030,null,Feminino,2005-09-02,2022-01-04,3991 Amanda Ridge,São José Dos Campos,São Paulo,Brasil,Web
5a2c9883-e291-4dc7-acf6-6ed89313135a,Ursula,Nascimento,ursula_nascimento@gmail.com,(15) 6248-7689,949,Feminino,1984-02-26,2023-02-26,23920 Bailey Light,Vitorino,Paraná,Brasil,Web
3b54409f-c646-44cb-942a-bedefdd24413,Ursula,Lacerda,ursula_lacerda@gmail.com,(85) 6009-4372,null,Feminino,1989-03-03,2021-07-02,592 Michael Meadow,Cascavel,Paraná,Brasil,App
6270d8cf-d913-49b1-9809-96bc0e6777fb,Gilberto,Sampaio,gilberto_sampaio@gmail.com,(86) 0817-8316,null,Masculino,1976-06-29,2022-06-01,022 Flores Green,Chapecó,Santa Catarina,Brasil,Web
1fedd7bd-7ba5-4608-af6b-cee9506c84cf,Sergio,Souza,sergio.souza@gmail.com,(83) 2990-8082,93686,Masculino,2003-11-05,2021-09-19,86727 Stewart Radial Suite 536,Nova Venécia,Espírito Santo,Brasil,Web
73ebc4f2-9bee-4df4-aa53-62d0bd4ac0ee,Eduarda,Zampieri,eduarda396@yahoo.com,(77) 3721-1450,null,Feminino,1977-05-05,2021-06-23,0223 Eduardo Spring,Jaboatão Dos Guararapes,Pernambuco,Brasil,Web
4e92ac40-7c6c-47d4-90d8-36082c0247aa,Wanessa,Neto,wanessa_neto@gmail.com,(75) 7240-6280,null,Feminino,2004-06-30,2018-03-27,044 Ruth Camp,Maceió,Alagoas,Brasil,Web
82c52329-6295-4ae3-98f7-2cdf15a5b7f3,Otavia,Hadad,otavia536@hotmail.com,(94) 0508-9782,null,Feminino,2001-10-28,2023-04-12,41958 Hernandez Square Suite 424,Ilhéus,Bahia,Brasil,Web
eabd64d5-8207-481f-a8bc-72d3943e1746,Cintia,Lima,cintia.lima@hotmail.com,(75) 2040-9853,389,Feminino,1963-03-03,2024-05-14,5148 Nicholas Mill,Santo Anastácio,São Paulo,Brasil,App
a7a7b131-6290-44d8-af3e-fecc10880aef,Soraya,Dias,soraya.dias140@gmail.com,(86) 8153-6182,3478,Feminino,1995-05-04,2022-07-09,2381 Floyd Throughway Apt. 536,Jandaíra,Bahia,Brasil,Web
1e8c9309-c32c-4ec6-9acc-62480a5b8133,Veronica,Lacerda,veronica.lacerda280@yahoo.com,(93) 8430-1597,34211,Feminino,1988-01-01,2021-05-14,47438 Katherine Courts,Viana,Maranhão,Brasil,Indicação
0fb9dc65-0d0f-47ae-ad03-759c86515775,Giovana,Castro,giovana.castro@yahoo.com,(91) 8975-4002,null,Feminino,1994-10-19,2022-06-16,191 Scott Cliff,Várzea Grande,Mato Grosso,Brasil,Web
adffcd90-ce2e-48b3-9670-2eca34343bf0,Patrick,Uchoa,patrick131@yahoo.com,(86) 1492-2509,160,Masculino,1998-06-14,2023-03-25,0858 Garcia Parks,Palmares,Pernambuco,Brasil,Web
54f29da0-4c78-44c1-a246-6e028e22cd10,Renata,Ulhoa,renata_ulhoa@hotmail.com,(91) 8682-0981,null,Feminino,1982-06-10,2022-06-11,86578 Diana Pines Suite 929,Quintana,São Paulo,Brasil,Web
e8cb1d2f-7b0a-46bf-8fa2-9daf415c0c11,Juliana,Tobias,juliana.tobias@gmail,(99) 9910-1769,null,Feminino,2003-09-07,2021-01-10,66475 Lee Trafficway Suite 779,Morretes,Paraná,Brasil,Web
d21c700d-9e5e-4380-a6bf-743d3ed603e9,Wagner,Santos,wagner586@hotmail.com,(15) 6676-1458,9260,Masculino,1989-05-17,2024-02-26,819 Nelson Shore,Irará,Bahia,Brasil,Web
e132a1f2-d8ea-4109-b133-7ed6902e8e6f,Otavio,Sampaio,otavio_sampaio@yahoo.com,(94) 4736-0993,30731,Masculino,1982-08-26,2022-01-04,57586 Noble Forges,Limeira,São Paulo,Brasil,Web
